frame,image_path,track_id,xtl,ytl,xbr,ybr,label,Crossing,location,fashionPersonality,judgmentCalls,age,weight,gender,disability,Distracted,Crossed,relativePosition
3435,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03435.jpg,14,728.48,682.39,798.41,791.17,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,False,no,Waited,near
3436,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03436.jpg,14,730.37,681.09,800.3,789.87,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,False,no,Waited,near
3437,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03437.jpg,14,732.26,679.8,802.19,788.58,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,False,no,Waited,near
3438,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03438.jpg,14,734.16,678.5,804.09,787.28,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,False,no,Waited,near
3439,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03439.jpg,14,736.05,677.21,805.98,785.99,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,False,no,Waited,near
3440,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03440.jpg,14,737.94,675.91,807.87,784.69,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,False,no,Waited,near
3441,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03441.jpg,14,739.67,673.75,809.76,782.97,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,False,no,Waited,near
3442,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03442.jpg,14,741.4,671.6,811.65,781.24,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,False,no,Waited,near
3443,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03443.jpg,14,743.12,669.44,813.54,779.52,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,False,no,Waited,near
3444,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03444.jpg,14,744.85,667.28,815.43,777.79,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,False,no,Waited,near
3445,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03445.jpg,14,746.58,665.12,817.31,776.07,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,False,no,Waited,near
3446,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03446.jpg,14,748.3,662.96,819.2,774.34,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,False,no,Waited,near
3447,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03447.jpg,14,750.03,660.81,821.09,772.62,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,False,no,Waited,near
3448,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03448.jpg,14,751.76,658.65,822.98,770.89,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,False,no,Waited,near
3449,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03449.jpg,14,753.48,656.49,824.87,769.17,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,False,no,Waited,near
3450,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03450.jpg,14,755.21,654.33,826.76,767.44,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,False,no,Waited,near
3451,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03451.jpg,14,756.94,652.17,828.65,765.72,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,False,no,Waited,near
3452,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03452.jpg,14,758.66,650.01,830.54,764.0,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,False,no,Waited,near
3453,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03453.jpg,14,760.39,647.86,832.42,762.27,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,False,no,Waited,near
3454,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03454.jpg,14,762.11,645.7,834.31,760.55,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,False,no,Waited,near
3455,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03455.jpg,14,763.84,643.54,836.2,758.82,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,False,no,Waited,near
3456,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03456.jpg,14,765.57,641.38,838.09,757.1,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,False,no,Waited,near
3457,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03457.jpg,14,767.29,639.22,839.98,755.37,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,False,no,Waited,near
3458,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03458.jpg,14,769.02,637.06,841.87,753.65,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,False,no,Waited,near
3459,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03459.jpg,14,770.75,634.91,843.76,751.92,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,False,no,Waited,near
3460,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03460.jpg,14,772.47,632.75,845.65,750.2,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,False,no,Waited,near
3461,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03461.jpg,14,774.2,630.59,847.53,748.47,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,False,no,Waited,near
3462,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03462.jpg,14,775.93,628.43,849.42,746.75,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,False,no,Waited,near
3463,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03463.jpg,14,777.65,626.27,851.31,745.02,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,False,no,Waited,near
3464,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03464.jpg,14,779.38,624.11,853.2,743.3,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,False,no,Waited,near
3465,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03465.jpg,14,780.75,623.47,854.57,742.65,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,False,no,Waited,near
3466,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03466.jpg,14,782.11,622.82,855.93,742.0,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,False,no,Waited,near
3467,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03467.jpg,14,783.48,622.17,857.3,741.36,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,False,no,Waited,near
3468,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03468.jpg,14,784.85,621.52,858.67,740.71,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,False,no,Waited,near
3469,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03469.jpg,14,786.22,620.88,860.03,740.06,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,False,no,Waited,near
3470,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03470.jpg,14,787.58,620.23,861.4,739.41,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,False,no,Waited,near
3471,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03471.jpg,14,788.95,619.58,862.77,738.77,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,False,no,Waited,near
3472,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03472.jpg,14,790.32,618.93,864.14,738.12,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,False,no,Waited,near
3473,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03473.jpg,14,791.68,618.29,865.5,737.47,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,False,no,Waited,near
3474,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03474.jpg,14,793.05,617.64,866.87,736.82,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,False,no,Waited,near
3475,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03475.jpg,14,794.42,616.99,868.24,736.18,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,False,no,Waited,near
3476,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03476.jpg,14,795.78,616.34,869.6,735.53,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,False,no,Waited,near
3477,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03477.jpg,14,797.15,615.7,870.97,734.88,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,False,no,Waited,near
3478,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03478.jpg,14,798.52,615.05,872.34,734.23,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,False,no,Waited,near
3479,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03479.jpg,14,799.88,614.4,873.7,733.59,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,False,no,Waited,near
3480,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03480.jpg,14,801.25,613.75,875.07,732.94,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,False,no,Waited,near
3481,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03481.jpg,14,802.62,613.11,876.44,732.29,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,False,no,Waited,near
3482,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03482.jpg,14,803.99,612.46,877.8,731.64,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,False,no,Waited,near
3483,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03483.jpg,14,804.63,612.66,878.75,732.49,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,False,no,Waited,near
3484,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03484.jpg,14,805.28,612.86,879.7,733.34,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,False,no,Waited,near
3485,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03485.jpg,14,805.93,613.06,880.64,734.19,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,False,no,Waited,near
3486,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03486.jpg,14,806.58,613.26,881.59,735.04,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,False,no,Waited,near
3487,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03487.jpg,14,807.22,613.46,882.53,735.89,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,False,no,Waited,near
3488,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03488.jpg,14,807.87,613.65,883.48,736.73,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,False,no,Waited,near
3489,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03489.jpg,14,808.52,613.85,884.43,737.58,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,False,no,Waited,near
3490,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03490.jpg,14,809.17,614.05,885.37,738.43,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,False,no,Waited,near
3491,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03491.jpg,14,809.81,614.25,886.32,739.28,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,False,no,Waited,near
3492,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03492.jpg,14,810.46,614.45,887.26,740.13,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,False,no,Waited,near
3493,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03493.jpg,14,811.11,614.65,888.21,740.98,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,False,no,Waited,near
3494,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03494.jpg,14,811.75,614.85,889.16,741.82,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,False,no,Waited,near
3495,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03495.jpg,14,812.4,615.05,890.1,742.67,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,False,no,Waited,near
3496,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03496.jpg,14,813.05,615.25,891.05,743.52,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,False,no,Waited,near
3497,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03497.jpg,14,813.7,615.45,891.99,744.37,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,False,no,Waited,near
3498,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03498.jpg,14,814.34,615.65,892.94,745.22,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,False,no,Waited,near
3499,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03499.jpg,14,814.99,615.85,893.89,746.07,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,False,no,Waited,near
3500,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03500.jpg,14,815.64,616.04,894.83,746.91,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,False,no,Waited,near
3501,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03501.jpg,14,816.29,616.24,895.78,747.76,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,False,no,Waited,near
3502,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03502.jpg,14,816.93,616.44,896.72,748.61,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,False,no,Waited,near
3503,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03503.jpg,14,817.58,616.64,897.67,749.46,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,False,no,Waited,near
3504,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03504.jpg,14,818.23,616.84,898.62,750.31,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,False,no,Waited,near
3505,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03505.jpg,14,818.88,617.04,899.56,751.16,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,False,no,Waited,near
3506,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03506.jpg,14,819.52,617.24,900.51,752.0,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,False,no,Waited,near
3507,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03507.jpg,14,820.17,617.44,901.45,752.85,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,False,no,Waited,near
3508,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03508.jpg,14,820.82,617.64,902.4,753.7,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,False,no,Waited,near
3509,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03509.jpg,14,822.05,618.16,904.22,755.58,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,False,no,Waited,near
3510,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03510.jpg,14,823.28,618.67,906.03,757.46,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,False,no,Waited,near
3511,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03511.jpg,14,824.51,619.19,907.85,759.34,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,False,no,Waited,near
3512,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03512.jpg,14,825.74,619.71,909.66,761.22,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,False,no,Waited,near
3513,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03513.jpg,14,826.97,620.23,911.48,763.1,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,False,no,Waited,near
3514,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03514.jpg,14,828.2,620.75,913.29,764.98,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,False,no,Waited,near
3515,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03515.jpg,14,829.43,621.26,915.11,766.86,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,False,no,Waited,near
3516,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03516.jpg,14,830.66,621.78,916.92,768.74,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,False,no,Waited,near
3517,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03517.jpg,14,831.89,622.3,918.74,770.62,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,False,no,Waited,near
3518,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03518.jpg,14,833.12,622.82,920.55,772.5,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,False,no,Waited,near
3519,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03519.jpg,14,834.35,623.34,922.37,774.38,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,False,no,Waited,near
3520,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03520.jpg,14,835.58,623.85,924.18,776.26,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,False,no,Waited,near
3521,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03521.jpg,14,836.81,624.37,926.0,778.14,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,False,no,Waited,near
3522,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03522.jpg,14,838.04,624.89,927.81,780.02,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,False,no,Waited,near
3523,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03523.jpg,14,839.27,625.41,929.63,781.9,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,False,no,Waited,near
3524,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03524.jpg,14,840.5,625.93,931.44,783.78,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,False,no,Waited,near
3525,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03525.jpg,14,841.73,626.44,933.26,785.66,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,False,no,Waited,near
3526,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03526.jpg,14,842.96,626.96,935.07,787.54,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,False,no,Waited,near
3527,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03527.jpg,14,844.19,627.48,936.89,789.42,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,False,no,Waited,near
3528,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03528.jpg,14,845.42,628.0,938.7,791.3,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,False,no,Waited,near
3529,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03529.jpg,14,848.8,627.72,942.64,792.65,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,False,no,Waited,near
3530,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03530.jpg,14,852.18,627.44,946.58,794.0,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,False,no,Waited,near
3531,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03531.jpg,14,855.56,627.15,950.52,795.35,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,False,no,Waited,near
3532,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03532.jpg,14,858.94,626.87,954.47,796.7,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,False,no,Waited,near
3533,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03533.jpg,14,862.31,626.59,958.41,798.05,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,False,no,Waited,near
3534,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03534.jpg,14,865.69,626.31,962.35,799.41,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,False,no,Waited,near
3535,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03535.jpg,14,869.07,626.03,966.29,800.76,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,False,no,Waited,near
3536,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03536.jpg,14,872.45,625.75,970.23,802.11,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,False,no,Waited,near
3537,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03537.jpg,14,875.83,625.46,974.17,803.46,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,False,no,Waited,near
3538,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03538.jpg,14,879.2,625.18,978.11,804.81,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,False,no,Waited,near
3539,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03539.jpg,14,882.58,624.9,982.05,806.16,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,False,no,Waited,near
3540,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03540.jpg,14,885.96,624.62,986.0,807.51,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,False,no,Waited,near
3541,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03541.jpg,14,889.34,624.34,989.94,808.86,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,False,no,Waited,near
3542,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03542.jpg,14,892.72,624.06,993.88,810.21,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,False,no,Waited,near
3543,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03543.jpg,14,896.1,623.78,997.82,811.56,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,False,no,Waited,near
3544,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03544.jpg,14,899.47,623.49,1001.76,812.91,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,False,no,Waited,near
3545,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03545.jpg,14,902.85,623.21,1005.7,814.26,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,False,no,Waited,near
3546,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03546.jpg,14,906.23,622.93,1009.64,815.62,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,False,no,Waited,near
3547,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03547.jpg,14,909.61,622.65,1013.58,816.97,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,False,no,Waited,near
3548,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03548.jpg,14,912.99,622.37,1017.53,818.32,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,False,no,Waited,near
3549,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03549.jpg,14,916.36,622.09,1021.47,819.67,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,False,no,Waited,near
3550,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03550.jpg,14,919.74,621.8,1025.41,821.02,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,False,no,Waited,near
3551,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03551.jpg,14,923.12,621.52,1029.35,822.37,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,False,no,Waited,near
3552,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V3/frame_03552.jpg,14,926.89,619.58,1035.4,825.17,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,False,no,Waited,near
