frame,image_path,track_id,xtl,ytl,xbr,ybr,label,dressCodeStyle,gender,Distracted,location,fashionPersonality,judgmentCalls,age,weight,disability,Crossed,relativePosition
434,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00434.jpg,7,570.62,737.98,680.7,938.7,Crossing,Formal,male,no,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,false,Waited,near
435,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00435.jpg,7,575.94,738.03,686.01,938.75,Crossing,Formal,male,no,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,false,Waited,near
436,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00436.jpg,7,581.25,738.07,691.32,938.79,Crossing,Formal,male,no,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,false,Waited,near
437,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00437.jpg,7,583.64,738.21,693.71,938.93,Crossing,Formal,male,no,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,false,Waited,near
438,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00438.jpg,7,586.02,738.34,696.09,939.06,Crossing,Formal,male,no,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,false,Waited,near
439,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00439.jpg,7,588.41,738.48,698.48,939.2,Crossing,Formal,male,no,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,false,Waited,near
440,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00440.jpg,7,590.79,738.62,700.86,939.34,Crossing,Formal,male,no,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,false,Waited,near
441,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00441.jpg,7,593.18,738.75,703.25,939.47,Crossing,Formal,male,no,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,false,Waited,near
442,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00442.jpg,7,595.56,738.89,705.64,939.61,Crossing,Formal,male,no,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,false,Waited,near
443,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00443.jpg,7,597.95,739.03,708.02,939.75,Crossing,Formal,male,no,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,false,Waited,near
444,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00444.jpg,7,600.33,739.16,710.41,939.88,Crossing,Formal,male,no,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,false,Waited,near
445,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00445.jpg,7,602.72,739.3,712.79,940.02,Crossing,Formal,male,no,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,false,Waited,near
446,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00446.jpg,7,605.11,739.44,715.18,940.15,Crossing,Formal,male,no,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,false,Waited,near
447,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00447.jpg,7,607.49,739.57,717.56,940.29,Crossing,Formal,male,no,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,false,Waited,near
448,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00448.jpg,7,609.88,739.71,719.95,940.43,Crossing,Formal,male,no,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,false,Waited,near
449,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00449.jpg,7,612.26,739.84,722.33,940.56,Crossing,Formal,male,no,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,false,Waited,near
450,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00450.jpg,7,614.65,739.98,724.72,940.7,Crossing,Formal,male,no,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,false,Waited,near
451,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00451.jpg,7,617.03,740.12,727.11,940.84,Crossing,Formal,male,no,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,false,Waited,near
452,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00452.jpg,7,619.42,740.25,729.49,940.97,Crossing,Formal,male,no,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,false,Waited,near
453,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00453.jpg,7,621.8,740.39,731.88,941.11,Crossing,Formal,male,no,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,false,Waited,near
454,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00454.jpg,7,624.19,740.53,734.26,941.25,Crossing,Formal,male,no,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,false,Waited,near
455,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00455.jpg,7,626.58,740.66,736.65,941.38,Crossing,Formal,male,no,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,false,Waited,near
456,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00456.jpg,7,629.41,740.34,739.48,941.06,Crossing,Formal,male,no,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,false,Waited,near
457,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00457.jpg,7,632.24,740.01,742.31,940.73,Crossing,Formal,male,no,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,false,Waited,near
458,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00458.jpg,7,635.07,739.69,745.15,940.41,Crossing,Formal,male,no,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,false,Waited,near
459,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00459.jpg,7,637.91,739.37,747.98,940.09,Crossing,Formal,male,no,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,false,Waited,near
460,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00460.jpg,7,640.74,739.04,750.81,939.76,Crossing,Formal,male,no,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,false,Waited,near
461,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00461.jpg,7,643.57,738.72,753.64,939.44,Crossing,Formal,male,no,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,false,Waited,near
462,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00462.jpg,7,646.4,738.4,756.48,939.11,Crossing,Formal,male,no,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,false,Waited,near
463,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00463.jpg,7,649.24,738.07,759.31,938.79,Crossing,Formal,male,no,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,false,Waited,near
464,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00464.jpg,7,652.07,737.75,762.14,938.47,Crossing,Formal,male,no,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,false,Waited,near
465,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00465.jpg,7,654.9,737.42,764.97,938.14,Crossing,Formal,male,no,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,false,Waited,near
466,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00466.jpg,7,657.74,737.1,767.81,937.82,Crossing,Formal,male,no,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,false,Waited,near
467,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00467.jpg,7,660.57,736.78,770.64,937.5,Crossing,Formal,male,no,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,false,Waited,near
468,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00468.jpg,7,663.4,736.45,773.47,937.17,Crossing,Formal,male,no,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,false,Waited,near
469,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00469.jpg,7,666.23,736.13,776.31,936.85,Crossing,Formal,male,no,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,false,Waited,near
470,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00470.jpg,7,669.07,735.81,779.14,936.52,Crossing,Formal,male,no,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,false,Waited,near
471,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00471.jpg,7,671.9,735.48,781.97,936.2,Crossing,Formal,male,no,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,false,Waited,near
472,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00472.jpg,7,674.06,734.96,784.13,935.68,Crossing,Formal,male,no,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,false,Waited,near
473,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00473.jpg,7,676.22,734.45,786.29,935.16,Crossing,Formal,male,no,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,false,Waited,near
474,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00474.jpg,7,678.37,733.93,788.45,934.65,Crossing,Formal,male,no,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,false,Waited,near
475,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00475.jpg,7,680.53,733.41,790.6,934.13,Crossing,Formal,male,no,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,false,Waited,near
476,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00476.jpg,7,682.69,732.89,792.76,933.61,Crossing,Formal,male,no,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,false,Waited,near
477,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00477.jpg,7,684.85,732.37,794.92,933.09,Crossing,Formal,male,no,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,false,Waited,near
478,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00478.jpg,7,687.01,731.86,797.08,932.58,Crossing,Formal,male,no,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,false,Waited,near
479,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00479.jpg,7,689.17,731.34,799.24,932.06,Crossing,Formal,male,no,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,false,Waited,near
480,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00480.jpg,7,691.32,730.82,801.4,931.54,Crossing,Formal,male,no,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,false,Waited,near
481,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00481.jpg,7,693.48,730.3,803.55,931.02,Crossing,Formal,male,no,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,false,Waited,near
482,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00482.jpg,7,695.64,729.78,805.71,930.5,Crossing,Formal,male,no,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,false,Waited,near
483,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00483.jpg,7,697.8,729.27,807.87,929.99,Crossing,Formal,male,no,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,false,Waited,near
484,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00484.jpg,7,699.96,728.75,810.03,929.47,Crossing,Formal,male,no,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,false,Waited,near
485,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00485.jpg,7,702.12,728.23,812.19,928.95,Crossing,Formal,male,no,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,false,Waited,near
864,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00864.jpg,8,550.04,780.81,600.68,872.75,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
865,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00865.jpg,8,551.96,780.94,602.59,872.88,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
866,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00866.jpg,8,553.87,781.08,604.51,873.02,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
867,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00867.jpg,8,555.79,781.21,606.42,873.15,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
868,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00868.jpg,8,557.71,781.35,608.34,873.29,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
869,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00869.jpg,8,559.62,781.48,610.25,873.42,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
870,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00870.jpg,8,561.54,781.62,612.17,873.56,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
871,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00871.jpg,8,563.45,781.75,614.08,873.69,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
872,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00872.jpg,8,565.37,781.88,616.0,873.83,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
873,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00873.jpg,8,567.28,782.02,617.92,873.96,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
874,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00874.jpg,8,569.2,782.15,619.83,874.1,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
875,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00875.jpg,8,571.11,782.29,621.75,874.23,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
876,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00876.jpg,8,573.03,782.42,623.66,874.37,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
877,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00877.jpg,8,574.94,782.56,625.58,874.5,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
878,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00878.jpg,8,576.86,782.69,627.49,874.64,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
879,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00879.jpg,8,578.78,782.83,629.41,874.77,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
880,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00880.jpg,8,580.69,782.96,631.32,874.91,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
881,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00881.jpg,8,582.61,783.1,633.24,875.04,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
882,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00882.jpg,8,584.52,783.23,635.15,875.18,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
883,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00883.jpg,8,586.44,783.37,637.07,875.31,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
884,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00884.jpg,8,588.35,783.5,638.99,875.45,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
885,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00885.jpg,8,590.27,783.64,640.9,875.58,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
886,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00886.jpg,8,592.18,783.77,642.82,875.72,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
887,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00887.jpg,8,594.1,783.91,644.73,875.85,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
888,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00888.jpg,8,596.01,784.04,646.65,875.99,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
889,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00889.jpg,8,597.93,784.18,648.56,876.12,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
890,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00890.jpg,8,599.85,784.31,650.48,876.26,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
891,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00891.jpg,8,601.76,784.45,652.39,876.39,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
892,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00892.jpg,8,603.68,784.58,654.31,876.53,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
893,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00893.jpg,8,605.59,784.72,656.22,876.66,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
894,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00894.jpg,8,607.51,784.85,658.14,876.79,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
895,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00895.jpg,8,609.42,784.99,660.06,876.93,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
896,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00896.jpg,8,611.34,785.12,661.97,877.06,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
897,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00897.jpg,8,613.25,785.26,663.89,877.2,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
898,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00898.jpg,8,615.17,785.39,665.8,877.33,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
899,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00899.jpg,8,617.08,785.53,667.72,877.47,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
900,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00900.jpg,8,619.0,785.66,669.63,877.6,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
901,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00901.jpg,8,620.92,785.8,671.55,877.74,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
902,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00902.jpg,8,622.83,785.93,673.46,877.87,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
903,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00903.jpg,8,624.75,786.07,675.38,878.01,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
904,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00904.jpg,8,626.66,786.2,677.29,878.14,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
905,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00905.jpg,8,628.58,786.34,679.21,878.28,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
906,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00906.jpg,8,630.49,786.47,681.13,878.41,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
907,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00907.jpg,8,632.41,786.61,683.04,878.55,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
908,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00908.jpg,8,634.32,786.74,684.96,878.68,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
909,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00909.jpg,8,636.24,786.88,686.87,878.82,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
910,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00910.jpg,8,638.15,787.01,688.79,878.95,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
911,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00911.jpg,8,640.07,787.15,690.7,879.09,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
912,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00912.jpg,8,641.99,787.28,692.62,879.22,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
913,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00913.jpg,8,644.66,787.63,695.29,879.57,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
914,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00914.jpg,8,647.34,787.97,697.97,879.91,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
915,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00915.jpg,8,650.01,788.32,700.65,880.26,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
916,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00916.jpg,8,652.69,788.66,703.32,880.6,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
917,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00917.jpg,8,655.37,789.01,706.0,880.95,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
918,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00918.jpg,8,658.04,789.35,708.68,881.29,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
919,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00919.jpg,8,660.72,789.7,711.35,881.64,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
920,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00920.jpg,8,663.4,790.04,714.03,881.99,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
921,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00921.jpg,8,666.07,790.39,716.7,882.33,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
922,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00922.jpg,8,668.75,790.73,719.38,882.68,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
923,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00923.jpg,8,671.42,791.08,722.06,883.02,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
924,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00924.jpg,8,674.1,791.42,724.73,883.37,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
925,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00925.jpg,8,676.78,791.77,727.41,883.71,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
926,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00926.jpg,8,679.45,792.11,730.09,884.06,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
927,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00927.jpg,8,682.13,792.46,732.76,884.4,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
928,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00928.jpg,8,684.81,792.81,735.44,884.75,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
929,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00929.jpg,8,687.48,793.15,738.12,885.09,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
930,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00930.jpg,8,690.16,793.5,740.79,885.44,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
